Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7
0.2385698,0.272470076,0.07192431,0.178411335,0.051373849,0.350589182,0.015636389
0.538690829,0.437214547,0.137497398,0.147047871,0.033544019,0.382239068,0.030141247
0.59813479,0.52583308,0.157414179,0.186461262,0.099613765,0.507424866,0.081788464
0.403590609,0.421122402,0.112013803,0.229541194,0.232530618,0.424356377,0.044861394
0.60207154,0.522029748,0.317528361,0.089612391,0.133080862,0.381053973,0.069966395
0.277907178,0.353532873,0.158155956,0.02963887,0.093309575,0.207183469,0.040120501
0.257067008,0.325563629,0.086810722,0.113742471,0.134414102,0.241263793,0.031209881
0.481576946,0.41874088,0.277474751,0.049177533,0.174446146,0.299951808,0.0462805
0.253248619,0.270244834,0.186005844,0.023103059,0.051573062,0.254597145,0.016201803
0.377398791,0.589877673,0.800957755,0.921066697,0.01994819,1,0.050161331
0.260047493,0.334343584,0.083838261,0.127904411,0.153605292,0.271061746,0.034962042
0.449276672,0.316925714,0.284140256,0.084393464,0.029139694,0.501879815,0.016741791
0.056773971,0.148726424,0.006308515,0.13947805,0.044323864,0.181472506,0.006002312
0.299341774,0.323694971,0.295349581,0.003937518,0.062866917,0.248677056,0.026912186
0.290049776,0.395870627,0.06180287,0.230901594,0.191445231,0.343204242,0.053378252
0.365241014,0.312745937,0.318079183,0.014839375,0.031976263,0.348099669,0.018019357
0.299560252,0.360538943,0.230914599,0.009139828,0.101887287,0.264174362,0.040596614
0.476965187,0.458306866,0.263030087,0.096919458,0.280212794,0.466767927,0.056255639
0.094984984,0.232470901,0.011910541,0.186708151,0.084757376,0.273708788,0.015575952
0.708038441,0.590559515,0.246027941,0.202076738,0.120017031,0.438685875,0.111828897
0.228573898,0.259282018,0.157954629,0.019619255,0.079894036,0.130427201,0.018078045
0.461138553,0.430343924,0.141292708,0.101183534,0.113775112,0.404661552,0.056690514
0.405256325,0.33616963,0.194926314,0.075984275,0.021690635,0.361085552,0.016680346
0.078273581,0.144461551,0.031416782,0.149914063,0.062288127,0.195793516,0.00438818
0.24650869,0.259505797,0.123969002,0.047825163,0.064510437,0.217395039,0.015177933
0.47495233,0.305755865,0.313640005,0.050476336,0.096176308,0.383341658,0.010331274
0.776181065,0.635847031,0.415311901,0.366074906,0.490042578,0.725070458,0.147438881
0.791705428,0.812237304,0.678939293,0.74998063,0.543617145,0.885243218,0.26986582
0.343144113,0.317361272,0.272651807,0.030504975,0.0956695,0.293199527,0.019301508
0.236574093,0.220634319,0.137422753,0.040166296,0.036477902,0.147167117,0.010613163
0.229669563,0.059461773,0.157369371,0.058039284,0.026232592,0.344551903,0.000734822
0.269918744,0.232520773,0.192103916,0.024455952,0.023458818,0.230836512,0.008096591
0.211876295,0.187380706,0.121115483,0.056034819,0.08247493,0.152098225,0.007409526
0.793887563,0.858039909,0.813812471,0.592406026,0.324044311,0.894676148,0.580121515
0.025397037,0.111426838,0.001299242,0.142879037,0.035672704,0.17111026,0.004137827
0.519418994,0.167707781,0.140777141,0.338400507,0.036934184,0.344585065,0.002113924
0.546608012,0.461687169,0.262567736,0.060479829,0.097197993,0.403316852,0.062575619
0.210556614,0.175996283,0.083962221,0.133241205,0.064156967,0.343343417,0.005031903
0.483661921,0.428586832,0.287136969,0.05646045,0.055120326,0.376025479,0.050855553
0.525520129,0.448924394,0.267830534,0.06209241,0.10770373,0.308407987,0.053101367
0.293302878,0.321185714,0.131366359,0.100190817,0.083076671,0.369614219,0.023725913
0.68366587,0.819964342,0.868893031,1,0.524553295,0.953102586,0.215032986
0.369984999,0.201598241,0.354594348,0.03205961,0.012419135,0.11097318,0.004459296
0.427971996,0.360475029,0.225199218,0.327514763,0.02505954,0.594670777,0.023944369
0.379630061,0.338364724,0.171621629,0.043032555,0.046134152,0.219648973,0.021347546
0.922608966,0.782643719,0.732706234,0.649613068,0.561817029,0.81060022,0.259204303
0.391821306,0.425921914,0.26523416,0.020580724,0.141058989,0.286104498,0.058881073
0.244845206,0.304236462,0.086910204,0.100466305,0.160218862,0.228761155,0.021406125
0.297562121,0.287717808,0.224373188,0,0.048907939,0.205504964,0.01892681
0.526766755,0.377302359,0.168516257,0.14280225,0.062814271,0.509065662,0.025479567
0.607473353,0.517166115,0.33372188,0.055771834,0.078253189,0.40387752,0.069887721
0.856133165,0.698269271,0.66420177,0.250633825,0.08832429,0.732344288,0.191395805
0.855817346,0.773031908,0.617730017,0.622164603,0.72775983,0.779949769,0.334363321
0.623342171,0.538922639,0.270398641,0.112074359,0.14663585,0.386203885,0.100099336
0.130282308,0.066243739,0.048182843,0.094187091,0.032056422,0.012591928,0.001143151
0.546778858,0.785759318,0.540633657,0.682602366,0.095567927,0.899244782,0.240352847
0.46005435,0.362017282,0.157892447,0.087025004,0.063620026,0.341549729,0.02363066
0.312346828,0.262496742,0.064894323,0.129895466,0.107453147,0.164669933,0.01268362
0.390159602,0.424092821,0.255707717,0.022756873,0.171300138,0.28773674,0.059840735
0.760701917,0.760943696,0.847983104,0.733770078,0.470938041,0.919638464,0.198073493
0.656524156,0.856741482,0.757911023,0.847731148,0.40420106,0.928831379,0.409251454
0.368685011,0.351564076,0.131390074,0.212654835,0.13136548,0.472647163,0.031860899
0.668337124,0.633172031,0.32668104,0.114957649,0.1079962,0.554422295,0.164748139
0.596045693,0.613068903,0.392489738,0.079535143,0.423115658,0.454337451,0.184528539
0.839090886,0.611908494,0.560972337,0.518135696,0.243502515,0.703544637,0.07491822
0.327561229,0.30881478,0.203408381,0.052561609,0.056325763,0.379374903,0.02434293
0.231712767,0.294451679,0.066203322,0.119812625,0.174118247,0.249288967,0.020397836
0.413651288,0.405802935,0.18343154,0.066044134,0.078494715,0.27590963,0.040209556
0.205498532,0.142041648,0.128977421,0.041849539,0.018666026,0.129547154,0.00349475
0.331109775,0.354735115,0.182019178,0.056976302,0.072758256,0.333234731,0.035245101
0.578500045,0.487355711,0.277098486,0.111904476,0.277096326,0.338411626,0.058532399
0.298025596,0.303357635,0.13778201,0.061240791,0.059643779,0.202160834,0.025291883
0.911868957,0.839185324,0.607391601,0.637736004,0.888743048,0.76003725,0.484851372
0.298170096,0.327408042,0.158891705,0.028248743,0.083955832,0.200240317,0.031080097
0.866208474,0.792884316,0.632167714,0.453617985,0.696711176,0.788157888,0.333536117
0.351863885,0.283259771,0.167058126,0.071875968,0.020205408,0.300054821,0.014256876
0.580221412,0.605526378,0.154899119,0.187115274,0.266788153,0.469465571,0.205755028
0.267167123,0.324106892,0.149036069,0.032806219,0.071497398,0.194996492,0.03074495
0.691726876,0.5396699,0.311109398,0.192254807,0.265384657,0.427461077,0.065106567
0.945311063,0.914762692,0.572264083,0.580324655,0.210311654,0.785141357,0.741239329
0.689772051,0.602417098,0.492884894,0.190942188,0.133827628,0.657869311,0.09827631
0.437842579,0.479663506,0.12782147,0.170099254,0.352181338,0.426015768,0.070729463
0.367553192,0.387216819,0.154762595,0.093304736,0.218004183,0.307313065,0.036346648
0.836341499,0.831461546,0.335687655,0.389130307,0.313616498,0.648189812,0.640196651
0.772481425,0.831105625,0.367860233,0.227331365,0.42317793,0.56723609,0.841910205
0.765543661,0.513978551,0.377614228,0.335464353,0.184683862,0.715840786,0.04168966
0.256793376,0.243797898,0.076127456,0.140806749,0.124577123,0.224478472,0.012505189
1,0.984370524,0.772125809,0.551972929,0.214774645,0.755185299,0.977831707
0.344716756,0.371220998,0.236684393,0.004743926,0.073541025,0.216982633,0.039893764
0.875148872,0.768993409,0.645970902,0.497713534,0.589414614,0.794624697,0.26551509
0.767602396,0.777337612,0.694929408,0.780526451,0.421036078,0.895920543,0.190016469
0.639157628,0.590386235,0.341868708,0.405795363,0.043595796,0.743310843,0.057361503
0.217783778,0.255005213,0.111035374,0.047186343,0.080566147,0.111817474,0.018620883
0.899125731,0.965229612,1,0.784648737,0.148155749,0.972812395,0.746909852
0.21220014,0.187426765,0.113986062,0.052031396,0.054234758,0.118209276,0.007822506
0.443053572,0.540900265,0.211115443,0.062708982,0.154415932,0.365119447,0.14917735
0.199898201,0.179980804,0.069841185,0.138285909,0.069659201,0.236186071,0.005459302
0.811005431,0.883543581,0.80977295,0.736036189,0.470283396,0.913652736,0.71824025
0.024617364,0.046979985,0,0.153595223,0.029714987,0.19408469,0.000970313
0.729016095,0.740821185,0.371388655,0.354207504,0.161987694,0.741770675,0.33182921
0.61143756,0.796822215,0.784539168,0.934963731,0.236365578,0.953404846,0.222155844
0.343263882,0.365372224,0.234339859,0.005087336,0.072348305,0.23951007,0.04028612
0.444062897,0.540763429,0.086595287,0.188838809,0.18159004,0.367890663,0.135894645
0.255279847,0.255869072,0.090472154,0.063752912,0.040694158,0.156340683,0.012853753
0.253267624,0.309893829,0.062556025,0.210560002,0.060837032,0.373936523,0.021045328
0.749462634,0.548211517,0.637621278,0.6763622,0.059156562,0.899675006,0.036927217
0.282349673,0.24734753,0.123588642,0.074848699,0.062484279,0.23958678,0.011429877
0.861812051,0.814504919,0.563128843,0.208834839,0.241299401,0.609536556,0.608598734
0.227801564,0.187018654,0.079598431,0.137993307,0.070178048,0.252001642,0.00565225
0.455667768,0.385313845,0.269346412,0.042271828,0.095445404,0.316388197,0.030072804
0.621890715,0.569526247,0.294202884,0.110971345,0.316895393,0.42113757,0.128283795
0.961459304,0.947618307,0.849866955,0.487330805,0.197844221,0.855849221,0.758184602
0.206740804,0.210901504,0.11319425,0.056620638,0.101653075,0.148938638,0.0099402
0.817920554,0.724719438,0.547737937,0.245241944,0.367749019,0.657439666,0.288550382
0.332542087,0.191565734,0.191393196,0.082934605,0.027934696,0.441173468,0.006669917
0.811721016,0.82276796,0.795594635,0.588426585,0.198801593,0.894374563,0.363384839
0.211938431,0.178876733,0.104273076,0.067168114,0.050343996,0.150154594,0.006743045
0.672291643,0.582916255,0.246707986,0.355948679,0.287210537,0.584511667,0.131600001
0.753375149,0.712776813,0.334999825,0.135940103,0.192216668,0.540484722,0.331067957
0.297579275,0.282737359,0.205890164,0.004364262,0.038800189,0.221669241,0.014809558
0.815862567,0.687000007,0.434328642,0.479991173,0.172631216,0.749942795,0.198539011
0.392870973,0.344317086,0.043926479,0.224213613,0.132362615,0.333230176,0.031371741
0.623783853,0.526673289,0.25692405,0.113864121,0.117776228,0.385611386,0.083930204
0.708805291,0.627153541,0.78463856,0.557645549,0.165025569,0.873182021,0.098928485
0.661404481,0.598255207,0.22297551,0.258000711,0.430106442,0.442516289,0.12865109
0.343766132,0.358554839,0.143310475,0.093559101,0.1962958,0.285618646,0.030670267
0.537220092,0.57758533,0.194862531,0.250567302,0.426105355,0.492410476,0.124606453
0.388347352,0.411089538,0.250082476,0.022545102,0.160354769,0.288946877,0.054204277
0.876330972,0.752485598,0.488827814,0.449647637,0.482016062,0.637846496,0.343064995
0.23138279,0.282393112,0.060217625,0.123428178,0.159110448,0.247192263,0.017919052
0.631713233,0.571186568,0.287145045,0.114555148,0.244002761,0.414017371,0.129256851
0.800511273,0.628973441,0.445582011,0.288751607,0.245321132,0.551064471,0.074459525
0.627159956,0.367910227,0.399388688,0.31566895,0.104934226,0.704927299,0.016943249
0.597373356,0.505879805,0.202609775,0.268314777,0.257410285,0.484548995,0.061696688
0.864131409,0.905024728,0.695430681,0.838650194,0.130879611,0.960891252,0.618929176
0.358371796,0.360018604,0.144298284,0.104221513,0.187785162,0.308515125,0.029421126
0.621520938,0.604908221,0.537090418,0.541554483,0.129747265,0.845985436,0.072284284
0.367950519,0.397479381,0.248758573,0.020200072,0.144412368,0.276515067,0.04753141
0.311076047,0.233058047,0.057683947,0.138051634,0.085041227,0.121914216,0.009048588
0.269916077,0.344413534,0.081913484,0.139593729,0.155538426,0.261799751,0.036660983
0.61005217,0.522255852,0.295326223,0.095951334,0.133185864,0.380228592,0.070305515
0.778658243,0.790083979,0.727369214,0.907095924,0.135626022,0.924076445,0.297159087
0.615645522,0.462362725,0.82638571,0.581268912,0.052610118,0.885500912,0.021602603
0.744374971,1,0.815035462,0.880152753,0.623071011,0.931069878,1
0.819474051,0.880256067,0.556826518,0.553447006,0.516147824,0.828531513,0.778327288
0.41222434,0.397237736,0.175552746,0.071545394,0.083380032,0.256516457,0.037783616
0.679197968,0.887398023,0.599317346,0.710838848,0.486309794,0.856440882,0.647885198
0.858895891,0.785219605,0.527059231,0.523312498,0.467825763,0.717049565,0.481708065
0.773507583,0.853644452,0.777883364,0.886559377,0.671994111,0.91119749,0.349896469
0.855303803,0.75141583,0.545662894,0.539628296,0.36767291,0.725365466,0.352311735
0.826057167,0.714935495,0.680012881,0.510194246,0.342584094,0.832931346,0.212994088
0.916030563,0.914679219,0.615412275,0.646161514,0.256767691,0.905526442,0.993228745
0.61001918,0.517611994,0.304603087,0.064261132,0.086725186,0.434022075,0.081154989
0.75258014,0.72289533,0.840199525,0.733144349,0.244647381,0.926364046,0.141224113
0.718341814,0.627470853,0.510399227,0.173407129,0.391030821,0.655981693,0.116452467
0.593143124,0.523545621,0.258208192,0.101713936,0.271411079,0.426427059,0.096512244
0.583858591,0.573125731,0.390838858,0.079949073,0.272625869,0.443474751,0.136486328
0.548465151,0.469613188,0.137370663,0.159767963,0.050945586,0.403829367,0.049471962
0.898795751,0.977429658,0.869046793,0.692955128,0.173435884,0.917882892,0.755922818
0.660942227,0.910088926,0.576915256,0.562103763,0.624946371,0.794508375,0.79700328
0.200195088,0.217558417,0.06194033,0.140610156,0.110714368,0.222683161,0.010315364
0.609759471,0.651359983,0.78562655,0.917958024,0.052620812,0.967308999,0.043232002
0.678011547,0.763111673,0.542927759,0.517883159,0.341259468,0.826371145,0.276140111
0.849489391,0.771508584,0.65927066,0.550604372,0.127660233,0.853404016,0.305603313
0.344513059,0.364695502,0.231692302,0.018967361,0.065244243,0.316890575,0.031651701
0.806309581,0.754409714,0.569219381,0.515551391,0.336015412,0.854566075,0.332152767
0.652157648,0.461636238,0.504952539,0.521936685,0.234308096,0.755910353,0.045926152
0.447186914,0.548023378,0.214263933,0.060344695,0.187240661,0.336032006,0.158784241
0.642929449,0.642332763,0.628452823,0.689142381,0.212535527,0.888216872,0.057413171
0.581174107,0.574961723,0.457799426,0.074958154,0.421641694,0.438935471,0.109877291
0.251951169,0.277755081,0.105273943,0.153100588,0.030609908,0.36844676,0.011858694
0.902402353,0.878481068,0.482678343,0.412927138,0.268351544,0.704821115,0.801332336
0.405570387,0.38118033,0.164580406,0.139806377,0.069056878,0.491491885,0.035095432
0.763918868,0.594340687,0.353439187,0.216639055,0.058768558,0.625941015,0.106027023
0.763915526,0.77755046,0.508841952,0.178102344,0.24555499,0.539813122,0.597599661
0.870697007,0.867682287,0.674034773,0.335550021,0.748406024,0.655861922,0.854155333
0.64383303,0.524251354,0.36804444,0.28424308,0.177563247,0.662854316,0.062070671
0.799048264,0.73342894,0.289554261,0.303221673,0.121528092,0.65789874,0.281526442
0.59152776,0.617197934,0.272919405,0.177422487,0.172957789,0.578101197,0.220071183
0.938572852,0.912194495,0.773760779,0.70925625,0.546589077,0.820355155,0.887042318
0.649126478,0.745035922,0.483464434,0.57578822,0.08581834,0.87196726,0.207273022
0.794169187,0.64871863,0.531317299,0.405535376,0.437538605,0.705775892,0.148941087
0.091717452,0.2014056,0.032573546,0.155326924,0.061938798,0.209437147,0.009944581
0.822429076,0.944379362,0.85886885,0.87643587,0.820626503,0.898899407,0.479234119
0.797011011,0.632826914,0.676223271,0.498009171,0.188661293,0.827081459,0.098009398
0.50043303,0.562209552,0.195126821,0.144509975,0.339401901,0.41760044,0.145098614
0.522840356,0.440075305,0.301681336,0.0903129,0.062089631,0.528833344,0.046096186
0.623122805,0.437259821,0.522041203,0.487345092,0.061329869,0.770941538,0.036871871
0.688458573,0.69265516,0.205692787,0.288660086,0.237638849,0.504764201,0.312315747
0.670012434,0.681006834,0.287324337,0.112059246,0.274765,0.507143938,0.321974717
0.759982116,0.630029346,0.468063203,0.159374091,0.105715307,0.531842533,0.136769515
0,0,0.026880071,0.092589299,0,0,0
0.806417776,0.555087646,0.49810537,0.417964194,0.174541778,0.802493603,0.047218784
0.867110369,0.844427709,0.486692228,0.429258603,0.19095969,0.79043532,0.463423753
0.856739663,0.78323131,0.616517583,0.311363434,0.254582987,0.739107713,0.300029421
0.481021375,0.526905609,0.218865921,0.114710364,0.205176587,0.391382988,0.127266136
0.864574456,0.916557658,0.620306712,0.401956936,0.798119241,0.7786641,0.978915273
0.819246821,0.856879576,0.373940069,0.339725688,0.706289768,0.648283161,0.959115068
0.290941926,0.423481793,0.058400459,0.204082256,0.225545424,0.306492496,0.067236704
0.2385698,0.272470076,0.07192431,0.178411335,0.051373849,0.350589182,0.015636389
0.538690829,0.437214547,0.137497398,0.147047871,0.033544019,0.382239068,0.030141247
0.59813479,0.52583308,0.157414179,0.186461262,0.099613765,0.507424866,0.081788464
0.403590609,0.421122402,0.112013803,0.229541194,0.232530618,0.424356377,0.044861394
0.60207154,0.522029748,0.317528361,0.089612391,0.133080862,0.381053973,0.069966395
0.277907178,0.353532873,0.158155956,0.02963887,0.093309575,0.207183469,0.040120501
0.257067008,0.325563629,0.086810722,0.113742471,0.134414102,0.241263793,0.031209881
0.481576946,0.41874088,0.277474751,0.049177533,0.174446146,0.299951808,0.0462805
0.253248619,0.270244834,0.186005844,0.023103059,0.051573062,0.254597145,0.016201803
0.377398791,0.589877673,0.800957755,0.921066697,0.01994819,1,0.050161331
0.260047493,0.334343584,0.083838261,0.127904411,0.153605292,0.271061746,0.034962042
0.449276672,0.316925714,0.284140256,0.084393464,0.029139694,0.501879815,0.016741791
0.056773971,0.148726424,0.006308515,0.13947805,0.044323864,0.181472506,0.006002312
0.299341774,0.323694971,0.295349581,0.003937518,0.062866917,0.248677056,0.026912186
0.290049776,0.395870627,0.06180287,0.230901594,0.191445231,0.343204242,0.053378252
0.365241014,0.312745937,0.318079183,0.014839375,0.031976263,0.348099669,0.018019357
0.299560252,0.360538943,0.230914599,0.009139828,0.101887287,0.264174362,0.040596614
0.476965187,0.458306866,0.263030087,0.096919458,0.280212794,0.466767927,0.056255639
0.094984984,0.232470901,0.011910541,0.186708151,0.084757376,0.273708788,0.015575952
0.708038441,0.590559515,0.246027941,0.202076738,0.120017031,0.438685875,0.111828897
0.228573898,0.259282018,0.157954629,0.019619255,0.079894036,0.130427201,0.018078045
0.461138553,0.430343924,0.141292708,0.101183534,0.113775112,0.404661552,0.056690514
0.405256325,0.33616963,0.194926314,0.075984275,0.021690635,0.361085552,0.016680346
0.078273581,0.144461551,0.031416782,0.149914063,0.062288127,0.195793516,0.00438818
0.24650869,0.259505797,0.123969002,0.047825163,0.064510437,0.217395039,0.015177933
0.47495233,0.305755865,0.313640005,0.050476336,0.096176308,0.383341658,0.010331274
0.776181065,0.635847031,0.415311901,0.366074906,0.490042578,0.725070458,0.147438881